"id","titulo","anio","ingresos_internacionales","presupuesto","idioma_ingles","pais_fuerte","duracion","duracion_cuadrado","categoria_presupuesto","decada"
"tt2891174","99 Homes",2014,416305,8e+06,1,1,112,12544,"Bajo","2010s"
"tt2908446","The Divergent Series: Insurgent",2015,166823455,1.1e+08,1,0,119,14161,"Muy Alto","2010s"
"tt2910814","The Signal",2014,1994726,4e+06,1,1,97,9409,"Bajo","2010s"
"tt2911666","John Wick",2014,43043876,2e+07,1,0,101,10201,"Medio","2010s"
"tt2918436","The Lazarus Effect",2015,12555322,3300000,1,1,83,6889,"Bajo","2010s"
"tt2920808","God's Pocket",2014,243591,1e+06,1,1,88,7744,"Bajo","2010s"
"tt2923316","American Heist",2014,1758885,1e+07,1,0,94,8836,"Medio","2010s"
"tt2932536","47 Metri",2017,17891270,5300000,1,1,89,7921,"Bajo","2010s"
"tt2935510","Ad Astra",2019,77273502,9e+07,1,0,123,15129,"Alto","2010s"
"tt2937696","Tutti vogliono qualcosa",2016,1244194,1e+07,1,1,117,13689,"Medio","2010s"
"tt2937898","1981: Indagine a New York",2014,6257936,2e+07,1,0,125,15625,"Medio","2010s"
"tt2938956","The Transporter Legacy",2015,56600000,2.5e+07,1,0,96,9216,"Medio","2010s"
"tt2948356","Zootropolis",2016,682520827,1.5e+08,1,1,108,11664,"Muy Alto","2010s"
"tt2960930","Extraterrestrial",2014,42661.8,3e+06,1,1,101,10201,"Bajo","2010s"
"tt2967224","Fuga in tacchi a spillo",2015,16800000,3.5e+07,1,1,87,7569,"Medio","2010s"
"tt2974918","Alvin Superstar - Nessuno ci puÃ² fermare",2015,148911649,9e+07,1,1,92,8464,"Alto","2010s"
"tt2975578","Anarchia - La notte del giudizio",2014,39965565,9e+06,1,0,103,10609,"Bajo","2010s"
"tt2975590","Batman v Superman: Dawn of Justice",2016,543277334,2.5e+08,1,1,152,23104,"Muy Alto","2010s"
"tt2980210","Aspettando il re",2016,4957013,3e+07,1,0,98,9604,"Medio","2010s"
"tt2980516","La teoria del tutto",2014,87833151,1.5e+07,1,0,123,15129,"Medio","2010s"
"tt2980592","The Guest",2014,2367161,5e+06,1,0,100,10000,"Bajo","2010s"
"tt2980648","Amore, cucina e curry",2014,35273632,2.2e+07,1,0,122,14884,"Medio","2010s"
"tt2980706","Planes 2 - Missione antincendio",2014,87800000,5e+07,1,1,83,6889,"Alto","2010s"
"tt2994190","Camp X-Ray",2014,66322,1e+06,1,1,117,13689,"Bajo","2010s"
"tt3007512","The Water Diviner",2014,33979676,22500000,1,0,111,12321,"Medio","2010s"
"tt3011894","Storie Pazzesche",2014,27536174,3300000,0,0,122,14884,"Bajo","2010s"
"tt3014284","The Lego Ninjago Movie",2017,63800000,7e+07,1,0,101,10201,"Alto","2010s"
"tt3014666","Mamma che notte!",2014,107249,5e+06,1,1,98,9604,"Bajo","2010s"
"tt3014866","Criminal",2016,24095297,31500000,1,0,113,12769,"Medio","2010s"
"tt3040964","Il libro della giungla",2016,602550880,1.75e+08,1,0,106,11236,"Muy Alto","2010s"
"tt3045616","Mortdecai",2015,39579561,6e+07,1,0,107,11449,"Alto","2010s"
"tt3062096","Inferno",2016,185677685,7.5e+07,1,0,121,14641,"Alto","2010s"
"tt3063516","Jackass - Nonno cattivo",2013,49823528,1.5e+07,1,1,92,8464,"Medio","2010s"
"tt3065204","The Conjuring - Il caso Enfield",2016,217922810,4e+07,1,0,134,17956,"Medio","2010s"
"tt3068194","Amore e inganni",2016,7385381,3e+06,1,0,90,8100,"Bajo","2010s"
"tt3072482","Hardcore!",2015,7558524,2e+06,1,0,96,9216,"Bajo","2010s"
"tt3076658","Creed - Nato per combattere",2015,63800000,3.5e+07,1,1,133,17689,"Medio","2010s"
"tt3077214","Suffragette",2015,27269676,1.4e+07,1,0,106,11236,"Medio","2010s"
"tt3079380","Spy",2015,124840507,6.5e+07,1,0,120,14400,"Alto","2010s"
"tt3082898","Kickboxer - La vendetta del guerriero",2016,172667.4,1e+07,1,1,90,8100,"Medio","2010s"
"tt3095734","Monster Trucks",2016,31123749,1.25e+08,1,1,104,10816,"Muy Alto","2010s"
"tt3099498","Tusk",2014,55369,3e+06,1,0,102,10404,"Bajo","2010s"
"tt3104988","Crazy & Rich",2018,64005815,3e+07,1,1,120,14400,"Medio","2010s"
"tt3110958","Now You See Me 2",2016,269822066,9e+07,1,0,129,16641,"Alto","2010s"
"tt3127022","La casa dei libri",2017,10467718,5400000,1,0,113,12769,"Bajo","2010s"
"tt3138782","Mucize",2015,9350712,5e+06,0,0,136,18496,"Bajo","2010s"
"tt3152624","Un disastro di ragazza",2015,30583093,3.5e+07,1,0,125,15625,"Medio","2010s"
"tt3164256","Rock the Kasbah",2015,373510,1.5e+07,1,1,106,11236,"Medio","2010s"
"tt3168230","Mr. Holmes - Il mistero del caso irrisolto",2015,11617557,1.1e+07,1,0,104,10816,"Medio","2010s"
"tt3170832","Room",2015,20724104,1.3e+07,1,0,118,13924,"Medio","2010s"
"tt3172532","Diario di una teenager",2015,298131,2e+06,1,1,102,10404,"Bajo","2010s"
"tt3177316","Honeymoon",2014,15025,1e+06,1,1,87,7569,"Bajo","2010s"
"tt3179568","Men, Women & Children",2014,1e+06,1.6e+07,1,1,119,14161,"Medio","2010s"
"tt3181822","Il ragazzo della porta accanto",2015,17002475,4e+06,1,1,91,8281,"Bajo","2010s"
"tt3183660","Animali fantastici e dove trovarli",2016,580000933,1.8e+08,1,0,132,17424,"Muy Alto","2010s"
"tt3195644","Insidious 3 - L'inizio",2015,60765331,1e+07,1,0,97,9409,"Medio","2010s"
"tt3203606","L'ultima parola - La vera storia di Dalton Trumbo",2015,3572284,1.5e+07,1,1,124,15376,"Medio","2010s"
"tt3205376","Slow West",2015,1066480,2e+06,1,0,84,7056,"Bajo","2010s"
"tt3210686","Son of God",2014,11129206,2.2e+07,1,1,138,19044,"Medio","2010s"
"tt3212232","Io sono vendetta",2016,137178.6,1.8e+07,1,1,92,8464,"Medio","2010s"
"tt3216348","Incarnate: Non potrai nasconderti",2016,4237284,5e+06,1,1,87,7569,"Bajo","2010s"
"tt3224458","Un amico straordinario",2019,6056822,2.5e+07,1,0,109,11881,"Medio","2010s"
"tt3231054","Risorto",2016,9552546,2e+07,1,1,107,11449,"Medio","2010s"
"tt3235888","It Follows",2014,6854517,1e+06,1,1,100,10000,"Bajo","2010s"
"tt3247714","Survivor",2015,2303460,2e+07,1,0,96,9216,"Medio","2010s"
"tt3263904","Sully",2016,115727590,6e+07,1,1,96,9216,"Alto","2010s"
"tt3276924","Bus 657",2015,3726910,8900000,1,1,93,8649,"Bajo","2010s"
"tt3281548","Piccole donne",2019,108500000,4e+07,1,1,135,18225,"Medio","2010s"
"tt3289724","Benvenuti a Marwen",2018,2297971,3.9e+07,1,0,116,13456,"Medio","2010s"
"tt3289728","Equals",2015,2051370,1.6e+07,1,0,101,10201,"Medio","2010s"
"tt3300542","Attacco al potere 2",2016,143230187,6e+07,1,0,99,9801,"Alto","2010s"
"tt3315342","Logan - The Wolverine",2017,392744368,9.7e+07,1,1,137,18769,"Alto","2010s"
"tt3316948","American Ultra",2015,12821389,2.8e+07,1,0,96,9216,"Medio","2010s"
"tt3316960","Still Alice",2014,26024824,5e+06,1,0,101,10201,"Bajo","2010s"
"tt3322364","Zona d'ombra",2015,14081098,3.5e+07,1,0,123,15129,"Medio","2010s"
"tt3322940","Annabelle",2014,172773848,6500000,1,1,99,9801,"Bajo","2010s"
"tt3332064","Pan - Viaggio sull'isola che non c'Ã¨",2015,93300000,1.5e+08,1,0,111,12321,"Muy Alto","2010s"
"tt3347976","Festa di matrimonio",2013,21711444.6,2500000,0,0,106,11236,"Bajo","2010s"
"tt3348730","Saw: Legacy",2017,64900056,1e+07,1,0,92,8464,"Medio","2010s"
"tt3352390","Friend Request - La morte ha il tuo profilo",2016,7216312,9900000,1,1,92,8464,"Bajo","2010s"
"tt3361792","Tolkien",2019,4554886,2e+07,1,1,112,12544,"Medio","2010s"
"tt3369806","Max",2015,1311000,2e+07,1,1,111,12321,"Medio","2010s"
"tt3371366","Transformers - L'ultimo cavaliere",2017,475256474,2.17e+08,1,0,154,23716,"Muy Alto","2010s"
"tt3381008","Grimsby - Attenti a quell'altro",2016,21104203,3.5e+07,1,0,83,6889,"Medio","2010s"
"tt3385516","X-Men: Apocalisse",2016,388491616,1.78e+08,1,1,144,20736,"Muy Alto","2010s"
"tt3385524","Stanlio e Ollio",2018,18950688,1e+07,1,0,98,9604,"Medio","2010s"
"tt3387266","A United Kingdom: L'amore che ha cambiato la storia",2016,10557145,1.4e+07,0,0,111,12321,"Medio","2010s"
"tt3387520","Scary Stories to Tell in the Dark",2019,35598430,2.5e+07,1,0,108,11664,"Medio","2010s"
"tt3387542","Jukai - La foresta dei suicidi",2016,13117739,1e+07,1,1,93,8649,"Medio","2010s"
"tt3387648","The Taking",2014,244669.2,1500000,1,1,90,8100,"Bajo","2010s"
"tt3393786","Jack Reacher: Punto di non ritorno",2016,103449000,6e+07,1,0,118,13924,"Alto","2010s"
"tt3397884","Sicario",2015,37983151,3e+07,1,0,121,14641,"Medio","2010s"
"tt3399024","Samba",2014,39027165,2e+07,0,1,118,13924,"Medio","2010s"
"tt3401882","Botte da prof.",2017,8900000,2.2e+07,1,1,91,8281,"Medio","2010s"
"tt3402236","Assassinio sull'Orient Express",2017,249963268,5.5e+07,1,0,114,12996,"Alto","2010s"
"tt3410834","The Divergent Series: Allegiant",2016,113062817,1.1e+08,1,1,120,14400,"Muy Alto","2010s"
"tt3411444","Ferdinand",2017,211658819,1.11e+08,1,0,108,11664,"Muy Alto","2010s"
"tt3416532","Sette minuti dopo la mezzanotte",2016,43568490,4.3e+07,1,0,108,11664,"Medio","2010s"
"tt3416742","Vita da vampiro - What We Do in the Shadows",2014,3477584,1600000,1,0,86,7396,"Bajo","2010s"
"tt3416828","L'era glaciale - In rotta di collisione",2016,344516030,1.05e+08,1,1,94,8836,"Muy Alto","2010s"
"tt3442006","Cake",2014,482074,7e+06,1,1,102,10404,"Bajo","2010s"
"tt3450650","Il superpoliziotto del supermercato 2",2015,36550035,3e+07,1,1,94,8836,"Medio","2010s"
"tt3450900","La foresta dei sogni",2015,886551,2.5e+07,1,1,110,12100,"Medio","2010s"
"tt3450958","The War - Il pianeta delle scimmie",2017,343839601,1.5e+08,1,0,140,19600,"Muy Alto","2010s"
"tt3460252","The Hateful Eight",2015,101645094,4.4e+07,1,1,168,28224,"Medio","2010s"
"tt3461252","The Blue Elephant",2014,417261.6,3500000,0,0,170,28900,"Bajo","2010s"
"tt3462710","L'amore criminale",2017,6400000,1.2e+07,1,1,100,10000,"Medio","2010s"
"tt3469046","Cattivissimo me 3",2017,770175109,8e+07,1,1,89,7921,"Alto","2010s"
"tt3470600","Sing",2016,363759497,7.5e+07,1,0,108,11664,"Alto","2010s"
"tt3480796","Vice",2015,941372.4,1e+07,1,1,96,9216,"Medio","2010s"
"tt3488710","The Walk",2015,51044440,3.5e+07,1,1,123,15129,"Medio","2010s"
"tt3495026","Fan",2016,25940000,15670000,0,1,138,19044,"Medio","2010s"
"tt3498820","Captain America: Civil War",2016,745247771,2.5e+08,1,1,147,21609,"Muy Alto","2010s"
"tt3499096","Race - Il colore della vittoria",2016,5864054,3.5e+07,1,0,134,17956,"Medio","2010s"
"tt3501112","Security",2017,465913.2,1.5e+07,1,1,88,7744,"Medio","2010s"
"tt3501632","Thor: Ragnarok",2017,538920853,1.8e+08,1,1,130,16900,"Muy Alto","2010s"
"tt3508840","The Assassin",2015,11359127,1.5e+07,0,0,105,11025,"Medio","2010s"
"tt3513498","The Lego Movie 2: Una nuova avventura",2019,86500000,9.9e+07,1,0,107,11449,"Alto","2010s"
"tt3513548","Richard Jewell",2019,21400000,4.5e+07,1,1,131,17161,"Medio","2010s"
"tt3521126","The Disaster Artist",2017,8700000,1e+07,1,1,104,10816,"Medio","2010s"
"tt3521164","Oceania",2016,394590356,1.5e+08,1,1,107,11449,"Muy Alto","2010s"
"tt3522806","Mechanic: Resurrection",2016,104511232,4e+07,1,0,98,9604,"Medio","2010s"
"tt3530002","Sballati per le feste!",2015,9348624,2.5e+07,1,1,101,10201,"Medio","2010s"
"tt3531824","Nerve",2016,46667799,1.9e+07,1,1,96,9216,"Medio","2010s"
"tt3532216","Barry Seal - Una storia americana",2017,83524593,5e+07,1,0,115,13225,"Alto","2010s"
"tt3553442","Whiskey Tango Foxtrot",2016,1888805,3.5e+07,1,1,112,12544,"Medio","2010s"
"tt3564472","Il viaggio delle ragazze",2017,25380774,1.9e+07,1,0,122,14884,"Medio","2010s"
"tt3567288","The Visit",2015,33243957,5e+06,1,1,94,8836,"Bajo","2010s"
"tt3569230","Legend",2015,41100000,3e+07,1,0,132,17424,"Medio","2010s"
"tt3576728","Bilal: A New Breed of Hero",2015,2596859,3e+07,1,0,105,11025,"Medio","2010s"
"tt3605418","Knock Knock",2015,5530767,2500000,1,0,99,9801,"Bajo","2010s"
"tt3606752","Cars 3",2017,231029541,1.75e+08,1,1,102,10404,"Muy Alto","2010s"
"tt3606756","Gli Incredibili 2",2018,634223615,2e+08,1,1,118,13924,"Muy Alto","2010s"
"tt3606888","A spasso con Bob",2016,15970340,8e+06,1,1,103,10609,"Bajo","2010s"
"tt3612126","The Grudge",2020,28289516,1e+07,1,0,94,8836,"Medio","2020s"
"tt3622592","CittÃ  di carta",2015,53511996,1.2e+07,1,1,109,11881,"Medio","2010s"
"tt3623726","Dove eravamo rimasti",2015,14503184,1.8e+07,1,1,101,10201,"Medio","2010s"
"tt3628584","La bottega del barbiere 3",2016,1e+06,2e+07,1,1,111,12321,"Medio","2010s"
"tt3631112","La ragazza del treno",2016,97790824,4.5e+07,1,0,112,12544,"Medio","2010s"
"tt3640424","Allied: Un'ombra nascosta",2016,79421959,8.5e+07,1,0,124,15376,"Alto","2010s"
"tt3647498","Blood Father",2016,4141819.8,1.3e+07,1,1,88,7744,"Medio","2010s"
"tt3658772","Conspiracy - La Cospirazione",2016,1229856.6,1.1e+07,1,1,106,11236,"Medio","2010s"
"tt3659388","Sopravvissuto - The Martian",2015,401728227,1.08e+08,1,0,144,20736,"Muy Alto","2010s"
"tt3672840","La battaglia degli imperi - Dragon Blade",2015,122532816,6.5e+07,0,0,127,16129,"Alto","2010s"
"tt3682448","Il ponte delle spie",2015,93164594,4e+07,1,0,142,20164,"Medio","2010s"
"tt3691740","Il GGG - Il grande gigante gentile",2016,139759641,1.4e+08,1,0,117,13689,"Muy Alto","2010s"
"tt3707106","By the Sea",2015,2796467,1e+07,1,0,122,14884,"Medio","2010s"
"tt3713166","Unfriended",2014,30400000,1e+06,1,0,83,6889,"Bajo","2010s"
"tt3714720","The Hollars",2016,121624,3800000,1,1,88,7744,"Bajo","2010s"
"tt3715320","Irrational Man",2015,23360724,1.1e+07,1,1,95,9025,"Medio","2010s"
"tt3717252","Underworld: Blood Wars",2016,50739340,3.5e+07,1,1,91,8281,"Medio","2010s"
"tt3717490","Power Rangers",2017,56972790,1e+08,1,0,124,15376,"Muy Alto","2010s"
"tt3722070","The Lady in the Van",2015,31366512,6e+06,1,1,104,10816,"Bajo","2010s"
"tt3729920","La scomparsa di Eleanor Rigby - Loro",2014,860302,3e+06,1,1,123,15129,"Bajo","2010s"
"tt3731562","Kong: Skull Island",2017,398600000,1.85e+08,1,0,118,13924,"Muy Alto","2010s"
"tt3733774","I corrotti - The Trust",2016,192990,9e+06,1,1,92,8464,"Bajo","2010s"
"tt3741700","Godzilla II - King of the Monsters",2019,276100000,1.7e+08,1,0,132,17424,"Muy Alto","2010s"
"tt3741834","Lion - La strada verso casa",2016,88574023,1.2e+07,1,0,118,13924,"Medio","2010s"
"tt3748528","Rogue One: A Star Wars Story",2016,523880396,2e+08,1,1,133,17689,"Muy Alto","2010s"
"tt3760922","Il mio grosso grasso matrimonio greco 2",2016,30943036,1.8e+07,1,0,94,8836,"Medio","2010s"
"tt3766354","The Equalizer 2: Senza perdono",2018,88315795,6.2e+07,1,1,121,14641,"Alto","2010s"
"tt3766394","Hello, My Name Is Doris",2015,214449,1e+06,1,1,90,8100,"Bajo","2010s"
"tt3774114","Snowden",2016,15769697,4e+07,1,0,134,17956,"Medio","2010s"
"tt3774694","Love",2015,611974,3e+06,1,0,135,18225,"Bajo","2010s"
"tt3778644","Solo: A Star Wars Story",2018,179157295,2.75e+08,1,1,135,18225,"Muy Alto","2010s"
"tt3783958","La La Land",2016,295384581,3e+07,1,0,128,16384,"Medio","2010s"
"tt3787590","We Are Your Friends",2015,7530673,2e+06,1,0,96,9216,"Bajo","2010s"
"tt3794354","Sonic - Il film",2020,160700000,8.5e+07,1,0,99,9801,"Alto","2020s"
"tt3799694","The Nice Guys",2016,26526455,5e+07,1,1,116,13456,"Alto","2010s"
"tt3802576","Brothers",2015,19081835,10205000,0,0,156,24336,"Medio","2010s"
"tt3813310","Cop Car",2015,9106,8e+05,1,1,88,7744,"Bajo","2010s"
"tt3819668","Dragon Ball Z: La resurrezione di 'F'",2015,53759827,5e+06,0,1,93,8649,"Bajo","2010s"
"tt3824458","Tangerine",2015,126520,1e+05,1,1,88,7744,"Bajo","2010s"
"tt3829266","The Predator",2018,109517426,8.8e+07,1,0,107,11449,"Alto","2010s"
"tt3829920","Fire Squad - Incubo di fuoco",2017,8007339,3.8e+07,1,1,134,17956,"Medio","2010s"
"tt3832914","Le armi del cuore",2015,5466149,3e+06,1,1,120,14400,"Bajo","2010s"
"tt3833480","The Outpost",2020,629565,1.8e+07,1,0,123,15129,"Medio","2020s"
"tt3835080","31",2016,70599,1500000,1,0,102,10404,"Bajo","2010s"
"tt3838992","Yoga Hosers - Guerriere per sbaglio",2016,21951,5e+06,1,1,88,7744,"Bajo","2010s"
"tt3850214","Dope: Follia e riscatto",2015,480311,7e+06,1,1,103,10609,"Bajo","2010s"
"tt3850590","Krampus: Natale non Ã¨ sempre Natale",2015,18823232,1.5e+07,1,1,98,9604,"Medio","2010s"
"tt3859076","Truth: Il prezzo della veritÃ ",2015,2841243,9600000,1,0,125,15625,"Bajo","2010s"
"tt3861390","Dumbo",2019,238518314,1.7e+08,1,0,112,12544,"Muy Alto","2010s"
"tt3864056","Il cardellino",2019,4600000,4.5e+07,1,1,149,22201,"Medio","2010s"
"tt3874544","Baby boss",2017,352962903,1.25e+08,1,1,97,9409,"Muy Alto","2010s"
"tt3881784","Stronger - Io sono piÃ¹ forte",2017,4292529,3e+07,1,1,119,14161,"Medio","2010s"
"tt3882082","The Boy",2016,38316624,1e+07,1,0,97,9409,"Medio","2010s"
"tt3890160","Baby Driver - Il genio della fuga",2017,119119225,3.4e+07,1,0,113,12769,"Medio","2010s"
"tt3896198","Guardiani della Galassia Vol. 2",2017,473942950,2e+08,1,1,136,18496,"Muy Alto","2010s"
"tt3922818","Lo spazio che ci unisce",2017,8195181,3e+07,1,1,120,14400,"Medio","2010s"
"tt3949660","Tartarughe Ninja - Fuori dall'ombra",2016,163572247,1.35e+08,1,0,112,12544,"Muy Alto","2010s"
"tt3960412","Vite da popstar",2016,40904,2e+07,1,0,87,7569,"Medio","2010s"
"tt3963816","I predoni",2016,969602.4,1.5e+07,1,0,107,11449,"Medio","2010s"
"tt3967856","Okja",2017,1229893.8,5e+07,1,0,120,14400,"Alto","2010s"
"tt3976144","The Monster",2016,62156,2700000,1,1,91,8281,"Bajo","2010s"
"tt4005402","Colonia",2015,3605337,1.4e+07,1,0,110,12100,"Medio","2010s"
"tt4019560","Nell'ombra di un delitto",2016,161949,6e+06,1,1,102,10404,"Bajo","2010s"
"tt4030600","The Bye Bye Man",2017,7478474,7400000,1,0,96,9216,"Bajo","2010s"
"tt4034228","Manchester by the Sea",2016,31292777,9e+06,1,1,137,18769,"Bajo","2010s"
"tt4034354","Swiss Army Man - Un amico multiuso",2016,725047,3e+06,1,0,97,9409,"Bajo","2010s"
"tt4046784","Maze Runner - La fuga",2015,230598864,6.1e+07,1,1,131,17161,"Alto","2010s"
"tt4052882","Paradise Beach: Dentro l'incubo",2016,63976715,1.7e+07,1,1,86,7396,"Medio","2010s"
"tt4062536","Green Room",2015,548843,5e+06,1,1,95,9025,"Bajo","2010s"
"tt4073790","Darkest Minds",2018,28446688,3.4e+07,1,1,104,10816,"Medio","2010s"
"tt4084744","Resistance - La battaglia di Sebastopoli",2015,5462702.4,5e+06,0,0,110,12100,"Bajo","2010s"
"tt4094724","La notte del giudizio - Election Year",2016,39374505,1e+07,1,0,108,11664,"Medio","2010s"
"tt4116284","LEGO Batman - Il film",2017,136200000,8e+07,1,0,104,10816,"Alto","2010s"
"tt4120176","Le cose che verranno",2016,5250553,2100000,0,0,102,10404,"Bajo","2010s"
"tt4123430","Animali fantastici: I crimini di Grindelwald",2018,495300000,2e+08,1,0,134,17956,"Muy Alto","2010s"
"tt4126476","After",2019,57594917,1.4e+07,1,1,105,11025,"Medio","2010s"
"tt4136084","Florence",2016,21669017,2.9e+07,1,0,111,12321,"Medio","2010s"
"tt4139124","Keanu",2016,59480,1.5e+07,1,1,100,10000,"Medio","2010s"
"tt4154664","Captain Marvel",2019,701446251,1.6e+08,1,0,123,15129,"Muy Alto","2010s"
"tt4154756","Avengers: Infinity War",2018,1369544272,3.21e+08,1,1,149,22201,"Muy Alto","2010s"
"tt4154796","Avengers: Endgame",2019,1939427564,3.56e+08,1,1,181,32761,"Muy Alto","2010s"
"tt4154916","Replicas",2018,5283646,3e+07,1,0,107,11449,"Medio","2010s"
"tt4160708","Man in the Dark",2016,68612612,9900000,1,0,88,7744,"Bajo","2010s"
"tt4172430","13 Hours: The Secret Soldiers of Benghazi",2016,16558151,5e+07,1,0,144,20736,"Alto","2010s"
"tt4178092","Regali da uno sconosciuto - The Gift",2015,15193256,5e+06,1,0,108,11664,"Bajo","2010s"
"tt4196450","The Birth of a Nation - Il risveglio di un popolo",2016,917646,8500000,1,0,120,14400,"Bajo","2010s"
"tt4196776","Jason Bourne",2016,253050504,1.2e+08,1,0,123,15129,"Muy Alto","2010s"
"tt4209788","Molly's Game",2017,30503271,3e+07,1,0,140,19600,"Medio","2010s"
"tt4218572","Widows - EreditÃ  criminale",2018,33582068,4.2e+07,1,0,129,16641,"Medio","2010s"
"tt4244998","Alpha - Un'amicizia forte come la vita",2018,62346015,5.1e+07,1,0,96,9216,"Alto","2010s"
"tt4257926","Miracoli dal cielo",2016,12277880,1.3e+07,1,1,109,11881,"Medio","2010s"
"tt4263482","The Witch - Vuoi ascoltare una favola?",2015,15285240,4e+06,1,0,92,8464,"Bajo","2010s"
"tt4270516","Grandma",2015,224549,6e+05,1,1,79,6241,"Bajo","2010s"
"tt4276820","The Founder",2016,11335192,2.5e+07,1,0,115,13225,"Medio","2010s"
"tt4285496","El abrazo de la serpiente",2015,1887927,1400000,0,0,125,15625,"Bajo","2010s"
"tt4287320","The Circle",2017,20158555,1.8e+07,1,0,110,12100,"Medio","2010s"
"tt4302938","Kubo e la spada magica",2016,28226350,6e+07,1,0,101,10201,"Alto","2010s"
"tt4334266","The Bad Batch",2016,21039,6e+06,1,1,118,13924,"Bajo","2010s"
"tt4341582","Queen of Katwe",2016,1492772,1.5e+07,1,1,124,15376,"Medio","2010s"
"tt4361050","Ouija: L'origine del male",2016,46561241,9e+06,1,1,99,9801,"Bajo","2010s"
"tt4364194","In viaggio verso un sogno - The Peanut Butter Falcon",2019,3163558,6200000,1,1,97,9409,"Bajo","2010s"
"tt4383594","Una vita da gatto",2016,38114413,3e+07,1,0,87,7569,"Medio","2010s"
"tt4385888","Le donne della mia vita",2016,1550042,7e+06,1,1,119,14161,"Bajo","2010s"
"tt4387040","Airlift",2016,5594090.4,4400000,0,1,130,16900,"Bajo","2010s"
"tt4425200","John Wick - Capitolo 2",2017,81389374,4e+07,1,0,122,14884,"Medio","2010s"
"tt4434004","Udta Punjab",2016,215934.6,5900000,0,1,148,21904,"Bajo","2010s"
"tt4438848","Cattivi vicini 2",2016,52551344,3.5e+07,1,0,92,8464,"Medio","2010s"
"tt4465564","Cinquanta sfumature di nero",2017,266964596,5.5e+07,1,0,118,13924,"Alto","2010s"
"tt4468740","Paddington 2",2017,187087054,4e+07,1,0,103,10609,"Medio","2010s"
"tt4477536","Cinquanta sfumature di rosso",2018,271577258,5.5e+07,1,1,105,11025,"Alto","2010s"
"tt4481414","Gifted - Il dono del talento",2017,18268042,7e+06,1,1,101,10201,"Bajo","2010s"
"tt4481514","Casa CasinÃ²",2017,8600000,4e+07,1,1,88,7744,"Medio","2010s"
"tt4486986","Chiudi gli occhi",2016,460506,3e+07,1,0,109,11881,"Medio","2010s"
"tt4500922","Maze Runner - La rivelazione",2018,230142892,6.2e+07,1,1,143,20449,"Alto","2010s"
"tt4501244","Proprio lui?",2016,57778939,3.8e+07,1,0,111,12321,"Medio","2010s"
"tt4501454","The Meddler",2015,1157930,3200000,1,1,103,10609,"Bajo","2010s"
"tt4504044","The Prodigy - Il figlio del male",2019,6293974,6e+06,1,0,92,8464,"Bajo","2010s"
"tt4513674","CafÃ© Society",2016,32660042,3e+07,1,1,96,9216,"Medio","2010s"
"tt4520364","Morgan",2016,4894156,8e+06,1,1,92,8464,"Bajo","2010s"
"tt4520988","Frozen II - Il segreto di Arendelle",2019,972653355,1.5e+08,1,1,103,10609,"Muy Alto","2010s"
